"Category","FullName","SizeMB","LastWriteTime"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\StreamJsonRpc.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pl\VSIXInstaller.resources.dll","0.07","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\StreamJsonRpc.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\pt-BR\VSIXInstaller.resources.dll","0.07","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.ServiceHub.Framework.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.TeamFoundation.Common.resources.dll","0.09","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Composition.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.07","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.07","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Setup.Common.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.1","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Setup.resources.dll","0.05","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\StreamJsonRpc.resources.dll","0.03","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ru\VSIXInstaller.resources.dll","0.08","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\runtimes\win-arm64\native\msalruntime_arm64.dll","3.01","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\runtimes\win-x64\native\msalruntime.dll","2.79","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\runtimes\win-x86\native\msalruntime_x86.dll","2.43","2026/6/23 9:34:52"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.05","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\StreamJsonRpc.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\tr\VSIXInstaller.resources.dll","0.07","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.ServiceHub.Resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.05","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.07","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\StreamJsonRpc.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hans\VSIXInstaller.resources.dll","0.07","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.05","2026/6/23 9:34:53"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\a0qvxn0a.rlp\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\zh-Hant\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/23 9:34:53"
